Below are data for ortho-tolunitrile in purely electrostatic and CN-HB-conditions with water and MeOH.
Electric fields and HB geometry are reported together with vibrational frequencies and TDMs of the CN.
See 10.26434/chemrxiv-2024-rjm5p for further details

EF_x	EF_y	EF_z	env	HB_angle	HB_distance	v
-11.0805183	-20.86915466	-25.32475926	MeOH	70	3.209636792	0.050053717
-30.6342546	-2.724937085	-47.22903468	MeOH	170	2.99092496	0.054854863
-33.04628435	-6.410740366	-45.23165539	MeOH	160	2.986796004	0.054907742
-35.15641055	-10.04247511	-42.60817274	MeOH	150	2.981439477	0.054981401
-36.87277285	-13.5624624	-39.40742089	MeOH	140	2.976130547	0.055083735
-38.05188215	-16.8829424	-35.67581198	MeOH	130	2.973229145	0.055210609
-36.29358522	-17.44438876	-29.70771488	MeOH	120	2.971610728	0.053948739
-33.96535949	-22.05807259	-24.22148968	MeOH	110	2.971624939	0.051561488
-30.99797418	-22.72501232	-21.26626556	MeOH	100	3.018842456	0.050987004
-25.71035278	-21.15704466	-19.15542019	MeOH	90	3.106195898	0.049670204
-19.90004829	-18.4390438	-17.28776532	MeOH	80	3.222702938	0.047456269
-31.44463577	0.552751997	-46.65598596	MeOH	170	2.990249693	0.054681493
-35.0661135	0.115740501	-44.01191413	MeOH	160	2.985031631	0.054537219
-38.36210005	-0.298690891	-40.65114522	MeOH	150	2.978106189	0.054348463
-41.01604666	0.857593416	-36.56107713	MeOH	140	2.970813974	0.054105468
-44.49704383	-1.172176534	-32.37375398	MeOH	130	2.966910321	0.054173098
-48.7923761	0.668384485	-28.12773718	MeOH	120	2.966154074	0.054475635
-48.98038972	-1.163938106	-24.96951918	MeOH	110	2.983330972	0.054637132
-45.6295425	-0.142927925	-22.61617896	MeOH	100	3.05477445	0.05417177
-35.45497669	0.050000604	-73.26034976	MeOH	160	2.500000419	0.056740841
-38.58505021	0.034683449	-69.65054589	MeOH	150	2.500000912	0.055988498
-42.78966984	-0.030369206	-65.191145	MeOH	140	2.500001747	0.055211703
-47.09030377	0.437259834	-59.91166328	MeOH	130	2.500000475	0.054794706
-51.01039518	4.680539181	-54.50222406	MeOH	120	2.500000191	0.054766208
-49.08173902	8.608821417	-52.64634213	MeOH	110	2.500000566	0.054785697
-44.07268023	-13.02868076	-50.85847599	MeOH	100	2.500000281	0.054572655
-35.69096571	-13.38122534	-48.73613171	MeOH	90	2.500000186	0.05388153
-25.55517666	6.842710067	-46.59243969	MeOH	80	2.500001603	0.052254594
-17.68173089	-7.675457455	-45.15514592	MeOH	70	2.500000195	0.049200869
-39.68131714	7.118244164	-71.37678745	MeOH	160	2.500000483	0.057919945
-39.40655026	4.046238258	-69.48394369	MeOH	150	2.500001511	0.056365363
-38.70890858	-0.009209519	-67.42785621	MeOH	140	2.50000088	0.054706409
-37.44318774	-4.045747065	-64.7668492	MeOH	130	2.50000069	0.053343637
-35.54620612	-7.421974301	-61.3446393	MeOH	120	2.500000664	0.052479365
-33.04686355	-9.410092789	-57.10399905	MeOH	110	2.500000685	0.0520549
-30.07035953	-9.362696486	-52.32222257	MeOH	100	2.500000724	0.051837694
-26.89923584	-6.382290518	-47.45475449	MeOH	90	2.50000034	0.051454083
-24.12987036	0.205274281	-43.45160446	MeOH	80	2.500000406	0.050518775
-22.26269937	10.87225189	-41.94570323	MeOH	70	2.499999835	0.048395686
-37.74827514	3.977246547	-72.88485229	MeOH	160	2.500000546	0.057840357
-38.05313009	1.099068814	-70.21286132	MeOH	150	2.500001573	0.055860717
-40.63256904	-2.089156261	-66.56570818	MeOH	140	2.500000212	0.054833449
-43.06999741	-5.715447798	-62.13785937	MeOH	130	2.500000299	0.054082543
-45.81721793	-9.664346728	-56.90699833	MeOH	120	2.499999521	0.053932742
-46.63415714	-12.94644159	-52.39090774	MeOH	110	2.500000925	0.054250999
-43.10877389	-14.19553405	-50.5604158	MeOH	100	2.500000089	0.054437912
-36.70666142	-12.67686231	-49.11917786	MeOH	90	2.499999712	0.053957153
-25.73061008	-6.818804825	-47.81987811	MeOH	80	2.500000504	0.052153319
-8.678690322	4.457096358	-48.16865728	MeOH	70	2.500000979	0.048482565
-39.91986574	1.709867527	-73.10167706	MeOH	160	2.500000349	0.05768605
-38.58578794	0.049617718	-69.65104458	MeOH	150	2.499999676	0.055988614
-42.75055055	-0.00609856	-65.18410579	MeOH	140	2.500000759	0.055205187
-47.08800169	0.136509505	-59.91976962	MeOH	130	2.500000689	0.054797879
-51.16940629	1.009312552	-54.54106422	MeOH	120	2.500002146	0.054959661
-48.66024145	0.910986429	-53.21127067	MeOH	110	2.500000468	0.055016398
-43.1224015	1.089171427	-53.05211272	MeOH	100	2.50000015	0.054575576
-28.79208356	0.056307148	-50.80424162	MeOH	90	2.500000009	0.052085307
-17.45506454	0.60478187	-49.96865181	MeOH	80	2.500001064	0.049275897
-39.88344916	0.507366608	-60.57533109	MeOH	170	2.750000443	0.058261882
-43.40150972	0.383356297	-57.35337422	MeOH	160	2.750000063	0.057674495
-45.97806967	-0.024586983	-50.53945166	MeOH	150	2.749999862	0.056175342
-48.63250645	0.019382493	-45.45702421	MeOH	140	2.749999667	0.055248497
-54.98706726	-0.485803472	-44.14277443	MeOH	130	2.749999568	0.056083826
-57.39781797	5.627394979	-39.16255791	MeOH	120	2.749999975	0.056070928
-55.14460473	-11.52855644	-37.38932185	MeOH	110	2.750000014	0.056307754
-48.33719868	-20.08911075	-37.13194154	MeOH	100	2.750000205	0.056372391
-40.08804501	-24.01603707	-36.99811444	MeOH	90	2.750000046	0.055996205
-29.25673489	21.37181812	-37.22350622	MeOH	80	2.750000055	0.054400819
-17.9479185	8.601243778	-37.26368784	MeOH	70	2.750000788	0.050801752
-32.27046065	-14.03723567	-59.35826511	MeOH	150	2.749999997	0.055982715
-34.77895065	-20.01587512	-59.01954214	MeOH	140	2.750000512	0.05765037
-33.12946886	-24.05889291	-56.62534466	MeOH	130	2.749998988	0.057400305
-31.22030951	-26.91743373	-53.6731071	MeOH	120	2.749999552	0.057164798
-29.04172407	-28.29729224	-50.22030002	MeOH	110	2.750000563	0.056870798
-26.53167783	-27.79934767	-46.44648796	MeOH	100	2.750000143	0.05634166
-23.58252103	-24.46998673	-42.57490225	MeOH	90	2.75000065	0.055237286
-20.58772526	-17.10900229	-38.78313943	MeOH	80	2.749999782	0.053247686
-17.91392643	-4.97381529	-36.03446728	MeOH	70	2.750000029	0.049961869
-41.30698728	-7.36035753	-59.00148644	MeOH	160	2.750000125	0.058107845
-43.13144996	-11.22157469	-55.8654179	MeOH	150	2.75000049	0.057534396
-45.35905171	-15.22764048	-52.39155235	MeOH	140	2.75000039	0.057222354
-43.9256819	-15.75681442	-45.90390857	MeOH	130	2.750001088	0.05483621
-48.71592263	-21.04648901	-43.68687416	MeOH	120	2.750000476	0.056684554
-48.91842553	-22.96969482	-39.08277728	MeOH	110	2.750000166	0.05655696
-45.93312804	-23.57273725	-37.31867749	MeOH	100	2.75000256	0.056452681
-41.25006329	-22.93569615	-36.92916192	MeOH	90	2.75000009	0.055976722
-39.90473982	0.311645624	-60.58936126	MeOH	170	2.75000016	0.05827094
-43.43495254	-0.267779226	-57.35739753	MeOH	160	2.750000213	0.057710738
-45.85031557	0.245606592	-52.34331144	MeOH	150	2.75000052	0.056699084
-48.69465674	-1.891182402	-45.34428307	MeOH	140	2.750000483	0.055221678
-55.04904609	1.440449481	-44.19334804	MeOH	130	2.749999618	0.056119258
-57.62069264	0.46417299	-39.27165713	MeOH	120	2.750000186	0.056065978
-56.85655929	-0.721655819	-37.3207153	MeOH	110	2.750000031	0.056359829
-52.86137279	0.08187653	-37.45120719	MeOH	100	2.749999709	0.056068679
-43.60810407	0.239933161	-39.407736	MeOH	90	2.749999377	0.054410114
-31.11159083	0.193730785	-46.12966059	MeOH	170	3.000000163	0.054552691
-34.4571416	0.281041988	-43.20645801	MeOH	160	2.999999961	0.054324269
-37.46803214	-0.168228462	-39.56005374	MeOH	150	2.999999391	0.054076377
-39.74367987	1.250696217	-35.2332545	MeOH	140	3.000000128	0.053804819
-43.22204213	-0.050069849	-31.02104412	MeOH	130	2.999999609	0.053852752
-45.70884176	-3.859707195	-26.91340499	MeOH	120	2.99999996	0.054013078
-45.42694673	-8.327703634	-25.00911234	MeOH	110	3.000000381	0.054285308
-41.34818483	-15.81499173	-25.2107684	MeOH	100	2.999999292	0.054478301
-27.92630877	24.85777124	-27.36329014	MeOH	80	3.000000284	0.053613757
-12.80662806	-16.91119369	-28.10426329	MeOH	70	3.000000521	0.049011696
-27.86329614	-3.999587337	-48.16716762	MeOH	170	3.000000082	0.054812941
-27.59955934	-8.93729449	-47.45142486	MeOH	160	3.000000214	0.054998773
-26.82449882	-13.73747444	-46.0621518	MeOH	150	3.000000378	0.055245219
-25.58102807	-18.25746122	-44.171124	MeOH	140	2.999999593	0.055553349
-24.02274187	-22.41248507	-41.92444711	MeOH	130	3.00000037	0.055892086
-22.33418607	-25.9441393	-39.55490307	MeOH	120	3.00000034	0.056180632
-20.87053373	-28.63194787	-37.15577298	MeOH	110	3.000000098	0.056300055
-19.5287628	-29.94763111	-34.91060552	MeOH	100	2.999999777	0.056040093
-17.8907398	-29.35752153	-33.06752449	MeOH	90	2.999999732	0.055226442
-16.00472683	-25.45755358	-31.61452695	MeOH	80	2.999999928	0.05355119
-14.01237461	-15.93034441	-30.3411306	MeOH	70	3.000000402	0.050552024
-30.30081471	-2.68526461	-46.71216831	MeOH	170	3.000000659	0.054717525
-32.53253753	-6.302806486	-44.51090442	MeOH	160	3.000000527	0.054719665
-34.40659117	-9.842951649	-41.62962952	MeOH	150	3.000000446	0.054741092
-35.89254474	-13.24804817	-38.20808156	MeOH	140	3	0.054809614
-35.95223496	-14.15970111	-33.60044731	MeOH	130	2.99999971	0.053736563
-32.61643567	-19.24300686	-26.21315417	MeOH	120	3.000000562	0.051510285
-32.80968233	-21.47635875	-23.15369472	MeOH	110	3.000000018	0.051297513
-31.67190504	-23.04983704	-21.9864071	MeOH	100	3.000000305	0.051206795
-28.94020577	-22.22419505	-23.02354326	MeOH	90	2.999999872	0.0510912
-24.94109929	-19.8441007	-24.33561601	MeOH	80	3.000000286	0.050141088
-31.08772367	0.568437333	-46.10721254	MeOH	170	3.000000371	0.054535463
-34.463715	0.136076551	-43.21043166	MeOH	160	3.000000728	0.054330462
-37.4393266	-0.256150305	-39.55614134	MeOH	150	3.000000033	0.054075982
-39.83417373	0.813714149	-35.27197469	MeOH	140	2.999999544	0.053810673
-40.07433479	-1.113482132	-28.21198335	MeOH	130	2.999999115	0.052402819
-46.71545278	1.191367558	-26.83979757	MeOH	120	2.999998785	0.054124144
-48.23413173	-1.139105855	-24.29722569	MeOH	110	3.000000644	0.054468545
-47.73223226	-0.096277121	-24.66425184	MeOH	100	2.999999556	0.054695268
-22.52511414	0.326594003	-33.70530267	MeOH	170	3.249999535	0.051121706
-25.12915421	0.406871772	-31.57335307	MeOH	160	3.249999947	0.051085092
-27.48125964	0.24340034	-28.89516239	MeOH	150	3.249999478	0.051069613
-29.44263804	-0.290168302	-25.794187	MeOH	140	3.250000258	0.051057817
-33.86912533	2.06097251	-19.5702701	MeOH	120	3.250000249	0.051302763
-34.15718133	-5.600123326	-17.96920525	MeOH	110	3.250000838	0.051445932
-30.8618364	11.25838214	-18.30703572	MeOH	100	3.249999576	0.051362032
-28.23015062	17.71451363	-19.10324261	MeOH	90	3.250001049	0.051724658
-16.44069533	20.94813418	-17.05440813	MeOH	80	3.249999857	0.04749177
-10.53361833	-18.67456788	-19.8514574	MeOH	70	3.249999779	0.046602712
-20.10803131	-2.617363325	-35.17624676	MeOH	170	3.250000241	0.051322066
-19.95742522	-6.433195794	-34.68219292	MeOH	160	3.249999863	0.051661954
-19.40955718	-10.16464707	-33.67826838	MeOH	150	3.250000321	0.052129653
-18.46324253	-13.70611977	-32.28963561	MeOH	140	3.24999958	0.052631277
-17.18691574	-17.02557625	-30.63141268	MeOH	130	3.250000181	0.053097042
-15.8256338	-20.16653728	-28.85632605	MeOH	120	3.249999318	0.053494071
-14.49408093	-23.07855926	-27.14032573	MeOH	110	3.249999951	0.053708693
-13.42914729	-25.50615208	-25.68834212	MeOH	100	3.249999201	0.053637325
-11.79712711	-26.1464276	-24.15665509	MeOH	80	3.24999967	0.051944882
-10.59923715	-21.41539296	-24.34368674	MeOH	70	3.24999923	0.049864822
-21.9693325	-1.631634543	-34.08733556	MeOH	170	3.250000352	0.051238539
-23.73804237	-4.434537925	-32.47584628	MeOH	160	3.250000526	0.051400054
-25.21433159	-7.164011461	-30.3547942	MeOH	150	3.249999654	0.051633035
-26.37092842	-9.76570528	-27.84337932	MeOH	140	3.25000059	0.051899642
-26.0713704	-12.17512232	-19.9129195	MeOH	120	3.249999923	0.050849989
-26.76215269	-15.29440507	-18.13601709	MeOH	110	3.250000636	0.05129823
-26.73019508	-17.96269183	-17.4367261	MeOH	100	3.250000243	0.051615018
-27.67941417	-19.92252308	-19.19693474	MeOH	90	3.250000632	0.052267807
-19.35402647	-18.16865588	-16.55571595	MeOH	80	3.250000493	0.047143528
-22.48949905	0.776446345	-33.69464223	MeOH	170	3.249999356	0.051103104
-27.49029456	0.116260253	-28.8983864	MeOH	150	3.249999546	0.051074057
-29.45820553	-0.132628375	-25.79846427	MeOH	140	3.250000269	0.051055944
-34.28410429	0.974620965	-19.52415631	MeOH	120	3.250000361	0.051378541
-36.81143739	-0.747406901	-17.16368567	MeOH	110	3.250000348	0.051724098
-37.69734142	-0.253508842	-17.198869	MeOH	100	3.250002001	0.05206606
-37.31233612	0.052908806	-19.17746183	MeOH	90	3.250000196	0.05192226
-16.26695306	0.48558975	-24.95915979	MeOH	170	3.499999836	0.048390954
-18.26792872	0.48767806	-23.45589951	MeOH	160	3.499999917	0.048440965
-20.12162736	0.465503499	-21.59219311	MeOH	150	3.500000318	0.048532824
-21.66874545	0.185074819	-19.40002685	MeOH	140	3.500000389	0.048610065
-21.65409846	0.560267978	-13.98529504	MeOH	130	3.500000292	0.047338708
-25.49138581	-3.703267658	-13.78907478	MeOH	110	3.499999272	0.048828265
-15.98312523	14.89733391	-10.70906951	MeOH	90	3.500000403	0.045519587
-8.269183275	18.2412551	-13.24564036	MeOH	70	3.499999803	0.044085007
-14.59175916	-1.51946105	-25.93262585	MeOH	170	3.500000182	0.048536488
-14.55359794	-4.400925852	-25.64219977	MeOH	160	3.499999998	0.048911972
-14.24737328	-7.253700238	-24.97229413	MeOH	150	3.499999671	0.049412701
-13.62540231	-9.992354353	-24.02227911	MeOH	140	3.500000669	0.049935065
-12.71302	-12.53563749	-22.87654497	MeOH	130	3.499999192	0.050388672
-11.63395158	-14.98061665	-21.63063049	MeOH	120	3.499999871	0.050697667
-10.59698172	-17.493036	-20.38671909	MeOH	110	3.500000213	0.050848279
-9.586721693	-19.97434584	-19.27680136	MeOH	100	3.500000175	0.050747058
-8.025355057	-23.69202153	-18.29572713	MeOH	80	3.500000361	0.049614794
-7.204496046	-23.52247814	-18.75253018	MeOH	70	3.499998314	0.048465815
-15.93175379	-0.828366501	-25.18011385	MeOH	170	3.499999515	0.048471675
-17.331864	-2.962302777	-24.05413912	MeOH	160	3.500000077	0.048692844
-18.5003602	-5.059862776	-22.5901273	MeOH	150	3.500000218	0.04899372
-19.43083819	-7.029330736	-20.83084066	MeOH	140	3.500000011	0.04931211
-19.44224512	-8.498747318	-14.43723381	MeOH	120	3.499999166	0.048293748
-20.03817216	-10.83691834	-13.35324129	MeOH	110	3.49999944	0.048565411
-20.47921505	-13.17951276	-12.8257419	MeOH	100	3.500000113	0.048779483
-19.82849141	-15.19470843	-13.6284758	MeOH	90	3.499999374	0.048989786
-12.95670438	-14.60919734	-12.31149532	MeOH	70	3.499999912	0.043463674
-16.23013943	0.871006833	-24.9508804	MeOH	170	3.499999432	0.048375392
-18.26770544	0.559776677	-23.46545543	MeOH	160	3.499999736	0.04844067
-20.11726254	0.318231781	-21.57998722	MeOH	150	3.499999554	0.048534202
-21.66586047	0.153267469	-19.39779116	MeOH	140	3.500000493	0.048609707
-21.63420283	1.873672715	-13.94316812	MeOH	130	3.49999889	0.047299796
-27.48778588	-0.455979242	-13.28580981	MeOH	110	3.499999758	0.049102804
-28.68239999	-0.313878628	-13.16977957	MeOH	100	3.499998636	0.049357472
-29.25033968	-0.007008662	-14.51028445	MeOH	90	3.500000489	0.049410685
-12.04411855	0.539415611	-19.17853709	MeOH	170	3.750000013	0.046342029
-13.66262843	0.413468752	-18.12803147	MeOH	160	3.749999887	0.046430089
-15.14778021	0.466059636	-16.76285068	MeOH	150	3.750000928	0.046548523
-16.45405361	0.36338531	-15.1956492	MeOH	140	3.750000846	0.046658228
-17.54602546	0.145176916	-13.45026164	MeOH	130	3.750000289	0.046690666
-18.30325035	4.778809215	-11.64938236	MeOH	100	3.750000062	0.046611873
-9.357235334	13.52803914	-7.999846051	MeOH	80	3.74999966	0.042735532
-6.085416652	15.19460409	-8.68611284	MeOH	70	3.749999618	0.041960402
-10.87932434	-0.75028887	-19.81691001	MeOH	170	3.750000704	0.046447767
-10.96017255	-2.96661556	-19.60589969	MeOH	160	3.749999818	0.046793624
-10.80411152	-5.179187542	-19.14985406	MeOH	150	3.749999702	0.047243907
-10.42561286	-7.343742626	-18.48474221	MeOH	140	3.750000618	0.04771822
-9.819033351	-9.396880102	-17.6684564	MeOH	130	3.750000807	0.048108815
-8.241485461	-13.3321397	-15.84788287	MeOH	110	3.749999803	0.048386646
-7.427768249	-15.42596825	-14.98214135	MeOH	100	3.749999815	0.048224881
-6.558845578	-17.64977322	-14.24439219	MeOH	90	3.749998963	0.047809431
-5.56774679	-19.88784537	-13.81805805	MeOH	80	3.749999765	0.047147626
-6.393881402	-19.41820774	-3.403298744	MeOH	70	3.750001119	0.040755938
-11.79564382	-0.354257536	-19.35747461	MeOH	170	3.750000219	0.046396197
-12.9787615	-1.997024069	-18.53428706	MeOH	160	3.749999529	0.046618574
-13.96247761	-3.612393694	-17.46343114	MeOH	150	3.750000042	0.046902487
-14.76616047	-5.146395818	-16.18101351	MeOH	140	3.749999498	0.047204098
-15.38517677	-6.574236458	-14.74811961	MeOH	130	3.749999808	0.04744158
-15.80921232	-7.830910423	-13.17939283	MeOH	120	3.750000506	0.047487944
-15.4202327	-7.670461047	-10.14318326	MeOH	110	3.750000571	0.046293382
-15.85404997	-9.523689814	-9.912929896	MeOH	100	3.749999295	0.046407609
-15.48154668	-10.98343679	-10.72140681	MeOH	90	3.750000142	0.046569692
-9.578641215	-12.20446822	-8.355022196	MeOH	70	3.749999584	0.041574846
-11.99801275	0.848287959	-19.18815632	MeOH	170	3.74999995	0.046329843
-13.63614795	0.580198682	-18.11909542	MeOH	160	3.749999465	0.046423215
-16.46047183	0.292307349	-15.19191117	MeOH	140	3.749999994	0.046660174
-17.54668793	0.265298248	-13.46504967	MeOH	130	3.749998576	0.046692217
-20.64183577	-0.252300618	-10.82074642	MeOH	110	3.750000334	0.046870229
-21.88136535	-0.275489025	-10.67047662	MeOH	100	3.750000062	0.047004423
-22.33293746	-0.026096767	-11.87810363	MeOH	90	3.749999958	0.047056608
-9.171236948	0.521766296	-15.17312935	MeOH	170	4.000000504	0.044784836
-10.46246929	0.404079949	-14.38487806	MeOH	160	4.000000585	0.044876234
-12.68798948	0.41174011	-12.21456308	MeOH	140	3.999999941	0.045062166
-13.48954489	0.655502511	-7.411065773	MeOH	120	4.000000226	0.043922151
-14.11031991	-0.681666938	-7.509444376	MeOH	110	4.00000048	0.044060086
-11.50542233	-5.112376473	-8.602001966	MeOH	100	3.999999468	0.043814804
-9.010351341	7.786733435	-7.839038589	MeOH	90	3.999999777	0.042739307
-6.563879958	9.561162987	-6.677280277	MeOH	80	3.99999969	0.041440407
-3.36552933	6.415218859	-10.91049602	MeOH	70	3.999999361	0.042565208
-8.331644599	-0.346902039	-15.61428499	MeOH	170	4.000000402	0.044876967
-8.51027738	-2.063615492	-15.43876339	MeOH	160	3.999999279	0.04516823
-8.438451091	-3.815826619	-15.11973647	MeOH	150	3.999999885	0.045536147
-8.176354089	-5.543399498	-14.65768611	MeOH	140	3.999999571	0.04593226
-7.764728554	-7.184170351	-14.05961689	MeOH	130	4.000000426	0.046223526
-6.576101571	-10.27790439	-12.68932153	MeOH	110	3.999999809	0.046336937
-5.88973215	-11.90555139	-12.03732673	MeOH	100	4.000000813	0.046120249
-5.088722019	-13.61956078	-11.42630265	MeOH	90	4.000000427	0.045666674
-1.386002972	-15.08506973	0.777009497	MeOH	70	3.999999275	0.038284873
-9.009421308	-0.092621155	-15.28838676	MeOH	170	4.000000573	0.04483033
-9.955491523	-1.419181807	-14.7046261	MeOH	160	4.000000781	0.045022531
-10.78806888	-2.653739881	-13.8929481	MeOH	150	3.99999964	0.045263315
-11.43942498	-3.840435957	-12.93472878	MeOH	140	4.000000117	0.045497516
-11.941387	-4.939854942	-11.8908811	MeOH	130	4.000000237	0.045671144
-11.8089798	-5.30666855	-8.030656914	MeOH	110	4.000000084	0.04445447
-12.07850618	-6.709884196	-8.115051464	MeOH	100	4.000000413	0.044520448
-11.67904874	-7.674700203	-9.003639024	MeOH	90	4.000000619	0.04461027
-6.675793061	-3.530295071	-12.10297302	MeOH	80	3.999999677	0.044145851
-5.679079809	-8.507319548	-6.870279874	MeOH	70	3.999999789	0.040350642
-9.125460117	0.736668463	-15.18983179	MeOH	170	4.000000891	0.044774341
-11.65667657	0.400244906	-13.38005672	MeOH	150	3.999999428	0.044979899
-12.69252592	0.335591306	-12.21332049	MeOH	140	4.00000058	0.04506357
-14.17934891	1.459999801	-7.56977603	MeOH	110	3.999999902	0.044008662
-16.82676296	-0.278773362	-8.963078294	MeOH	100	3.999999998	0.045087506
-16.84895623	-0.043519888	-10.28695524	MeOH	90	4.000000378	0.045064306
-17.39454114	-0.22713902	-11.5582754	MeOH	80	3.999999441	0.044770317
-7.190769989	0.477913424	-12.29342577	MeOH	170	4.250000319	0.043599146
-9.169576784	0.386838718	-10.92127911	MeOH	150	4.249999562	0.043740194
-9.977473623	0.429178727	-10.03652151	MeOH	140	4.250000245	0.043791177
-10.50650437	1.07570303	-5.904247975	MeOH	120	4.250000209	0.042701326
-11.0537401	0.168675646	-6.147250933	MeOH	110	4.249999749	0.042756982
-7.728032343	3.585164723	-9.478356241	MeOH	100	4.249999326	0.043696067
-5.20791896	5.075589121	-10.34052876	MeOH	90	4.249999663	0.043319411
-4.545737783	6.735997915	-6.090026495	MeOH	80	4.250000261	0.0407242
-2.053409351	6.807851088	-5.687541853	MeOH	70	4.25000017	0.039736752
-6.571009043	-0.119258036	-12.61498835	MeOH	170	4.250000019	0.043666366
-6.785355002	-1.479684548	-12.47132339	MeOH	160	4.249999444	0.043897591
-6.741560205	-2.892734047	-12.25077698	MeOH	150	4.250000385	0.044192852
-6.555833049	-4.285958579	-11.91283373	MeOH	140	4.250000601	0.044482787
-6.265862163	-5.626212476	-11.4539995	MeOH	130	4.249999684	0.044703097
-5.848596237	-6.863934466	-10.93551291	MeOH	120	4.250000245	0.044784752
-5.348407684	-8.057152634	-10.39472643	MeOH	110	4.250000157	0.044701478
-0.33229232	-10.90674845	1.002095814	MeOH	70	4.250000817	0.03781495
-7.0179524	-0.039385861	-12.41971412	MeOH	170	4.249999545	0.043630242
-7.842831093	-1.029646989	-11.94038327	MeOH	160	4.250001147	0.043777953
-8.530552789	-2.004390947	-11.31182663	MeOH	150	4.250000891	0.043966681
-9.054484474	-2.920272452	-10.56607756	MeOH	140	4.250000253	0.044136268
-9.435164808	-3.786934898	-9.774324396	MeOH	130	4.249999776	0.044243318
-8.511426605	-0.585903761	-7.045882268	MeOH	110	4.250000481	0.043467201
-8.180870164	-1.342934584	-8.170259095	MeOH	100	4.250000546	0.043585213
-7.896767118	-1.855228156	-9.704137869	MeOH	90	4.249999442	0.043651113
-7.204742104	-2.568329006	-11.00794185	MeOH	80	4.249999826	0.043517193
-5.236930689	-4.123184017	-10.04661533	MeOH	70	4.249999713	0.0419262
-7.137616172	0.620137773	-12.31537965	MeOH	170	4.250000186	0.043588596
-8.2358082	0.190732727	-11.7594542	MeOH	160	4.250000261	0.043665196
-9.173608473	0.363962258	-10.92180894	MeOH	150	4.250000552	0.043741262
-9.981664714	0.336533469	-10.03272612	MeOH	140	4.250000451	0.043791841
-10.42602109	1.780042988	-5.96197247	MeOH	120	4.249999899	0.042699898
-11.02961254	1.463486042	-6.2500628	MeOH	110	4.250000916	0.042764579
-13.08893678	-0.211735584	-7.674177153	MeOH	100	4.249999928	0.043602039
-12.80809936	-0.051014081	-9.058819329	MeOH	90	4.249999842	0.043521806
-12.75858243	-0.087796568	-10.41482028	MeOH	80	4.250001008	0.043197186
-5.741316769	0.3624503	-10.20914434	MeOH	170	4.499999887	0.042653874
-8.02224885	0.428404433	-8.401011533	MeOH	140	4.500000293	0.042776272
-8.737343472	3.334909404	-4.573304479	MeOH	120	4.500000437	0.042659105
-6.743879516	4.64750904	-9.577507536	MeOH	90	4.499999919	0.042826744
-3.464869408	6.998556436	-8.42735576	MeOH	80	4.500000901	0.041659646
0.972224085	5.469216427	-6.482960634	MeOH	70	4.499999412	0.039613835
-5.323798522	0.032612533	-10.40910611	MeOH	170	4.499999645	0.042710157
-5.5124134	-1.078204178	-10.30698304	MeOH	160	4.499999749	0.042886357
-5.494617304	-2.232785496	-10.14125004	MeOH	150	4.500000075	0.043115331
-5.375041611	-3.37068445	-9.872129737	MeOH	140	4.500000473	0.04333074
-5.153695044	-4.478515172	-9.519552784	MeOH	130	4.500000884	0.043496756
-4.835344669	-5.497478985	-9.105290245	MeOH	120	4.500001044	0.043537413
-4.427709697	-6.439859186	-8.66692331	MeOH	110	4.499999314	0.043429243
-3.951726838	-7.391223757	-8.245327253	MeOH	100	4.499999658	0.043171858
0.826406005	-8.270299372	0.666339664	MeOH	80	4.5000006	0.038594352
0.2640664	-7.969601582	1.328712333	MeOH	70	4.499999766	0.037522339
-5.611522578	0.009787432	-10.29246936	MeOH	170	4.499999598	0.042676598
-6.314646064	-0.770250775	-9.902660942	MeOH	160	4.500000256	0.042789757
-6.898381712	-1.536162328	-9.390819817	MeOH	150	4.500001023	0.042933311
-7.331036017	-2.265734599	-8.799821428	MeOH	140	4.500000106	0.043055895
-7.621084675	-2.959493906	-8.177387333	MeOH	130	4.50000025	0.043107817
-8.837000961	0.109549316	-5.835678197	MeOH	110	4.499999788	0.042941916
-8.253517538	-1.908720027	-8.522325677	MeOH	90	4.500000767	0.042989868
-7.766624093	-2.741867575	-9.719697094	MeOH	80	4.500000371	0.042873784
-6.573632107	-3.808332557	-9.376265717	MeOH	70	4.499999897	0.041845925
-5.662540937	0.203288927	-10.27456941	MeOH	170	4.500001288	0.042641237
-6.616490886	0.167000162	-9.754387373	MeOH	160	4.499999606	0.042699271
-7.398488632	-0.285395057	-9.09450025	MeOH	150	4.499999615	0.042758175
-8.028575617	0.322550576	-8.396311937	MeOH	140	4.50000019	0.042777823
-8.15564866	4.534486125	-4.773348463	MeOH	120	4.500000092	0.042675258
-7.892204604	4.352194499	-6.839544691	MeOH	110	4.499999918	0.042894069
-8.540510263	3.456536582	-8.553259361	MeOH	100	4.499999883	0.042976118
-9.985700766	-0.041154076	-7.919877823	MeOH	90	4.499999853	0.042393394
-9.41557806	-0.049525395	-9.443453011	MeOH	80	4.500000229	0.042059885
-6.572545773	0.410237215	-7.132610702	MeOH	140	4.749999299	0.042011202
-10.35055092	2.107408422	-0.860871482	MeOH	120	4.75000059	0.04129228
-9.537382374	2.94161591	-6.054084408	MeOH	110	4.750000801	0.042277294
-9.181945377	1.885618942	-7.308512393	MeOH	100	4.750000101	0.042256032
-7.813681747	3.721619161	-8.427124162	MeOH	90	4.749999869	0.042161833
